data,meta_data
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '63073635638ec447447a3ff4', 'links': {'targetURL': '/expose/63073635638ec447447a3ff4'}, 'priceKeyFacts': [{'value': '696 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '41,01 m²', 'label': 'Fläche'}, {'value': '2', 'label': 'Etage'}]}","{'full_address': 'Pogrelzstraße 83, 1220 Wien', 'description': 'Moderner Erstbezug in bester Lage in der schönen Donaustadt', 'devproject_link': 'http://www.immobilienscout24.at/expose/62b1e5cac50f41214769e220', 'contact': 'Pauline Socha', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.21580791473388672, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '631076fe428534d16c204f38', 'links': {'targetURL': '/expose/631076fe428534d16c204f38'}, 'priceKeyFacts': [{'value': '696 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '40,92 m²', 'label': 'Fläche'}, {'value': '2', 'label': 'Etage'}]}","{'full_address': 'Pogrelzstraße 83, 1220 Wien', 'description': 'Moderner Erstbezug in bester Lage in der schönen Donaustadt', 'devproject_link': 'http://www.immobilienscout24.at/expose/62b1e5cac50f41214769e220', 'contact': 'Pauline Socha', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.21580791473388672, 'depth': 0}"
"{'badges': [{'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '630c763c2c839701218bddb5', 'links': {'targetURL': '/expose/630c763c2c839701218bddb5'}, 'priceKeyFacts': [{'value': '749,08 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '44,2 m²', 'label': 'Fläche'}, {'value': '3', 'label': 'Etage'}]}","{'full_address': 'Pogrelzstraße 83, 1220 Wien', 'description': 'Moderner Erstbezug in bester Lage in der schönen Donaustadt', 'devproject_link': 'http://www.immobilienscout24.at/expose/62b1e5cac50f41214769e220', 'contact': 'Pauline Socha', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.21580791473388672, 'depth': 0}"
"{'badges': [{'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '6311db0461afa795a3cc7a9f', 'links': {'targetURL': '/expose/6311db0461afa795a3cc7a9f'}, 'priceKeyFacts': [{'value': '749,05 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '44,19 m²', 'label': 'Fläche'}, {'value': '3', 'label': 'Etage'}]}","{'full_address': 'Pogrelzstraße 83, 1220 Wien', 'description': 'Moderner Erstbezug in bester Lage in der schönen Donaustadt', 'devproject_link': 'http://www.immobilienscout24.at/expose/62b1e5cac50f41214769e220', 'contact': 'Pauline Socha', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.21580791473388672, 'depth': 0}"
"{'badges': [{'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '6321872b8af7eaf4cb4b2b4d', 'links': {'targetURL': '/expose/6321872b8af7eaf4cb4b2b4d'}, 'priceKeyFacts': [{'value': '749,09 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '44,19 m²', 'label': 'Fläche'}, {'value': '3', 'label': 'Etage'}]}","{'full_address': 'Pogrelzstraße 83, 1220 Wien', 'description': 'Moderner Erstbezug in bester Lage in der schönen Donaustadt', 'devproject_link': 'http://www.immobilienscout24.at/expose/62b1e5cac50f41214769e220', 'contact': 'Pauline Socha', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.21580791473388672, 'depth': 0}"
"{'badges': [{'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '630736358a9d4ae1b2b3ea02', 'links': {'targetURL': '/expose/630736358a9d4ae1b2b3ea02'}, 'priceKeyFacts': [{'value': '749,06 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '44,11 m²', 'label': 'Fläche'}, {'value': '3', 'label': 'Etage'}]}","{'full_address': 'Pogrelzstraße 83, 1220 Wien', 'description': 'Moderner Erstbezug in bester Lage in der schönen Donaustadt', 'devproject_link': 'http://www.immobilienscout24.at/expose/62b1e5cac50f41214769e220', 'contact': 'Pauline Socha', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.21580791473388672, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '630c72312c839701218bb224', 'links': {'targetURL': '/expose/630c72312c839701218bb224'}, 'priceKeyFacts': [{'value': '936,17 €', 'label': None}], 'mainKeyFacts': [{'value': '3', 'label': 'Zimmer'}, {'value': '59,22 m²', 'label': 'Fläche'}, {'value': '1', 'label': 'Etage'}]}","{'full_address': 'Pogrelzstraße 83, 1220 Wien', 'description': 'Moderner Erstbezug in bester Lage in der schönen Donaustadt', 'devproject_link': 'http://www.immobilienscout24.at/expose/62b1e5cac50f41214769e220', 'contact': 'Pauline Socha', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.21580791473388672, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '630c763eb51aed5387eaefb5', 'links': {'targetURL': '/expose/630c763eb51aed5387eaefb5'}, 'priceKeyFacts': [{'value': '935,99 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '59,17 m²', 'label': 'Fläche'}, {'value': '2', 'label': 'Etage'}]}","{'full_address': 'Pogrelzstraße 83, 1220 Wien', 'description': 'Moderner Erstbezug in bester Lage in der schönen Donaustadt', 'devproject_link': 'http://www.immobilienscout24.at/expose/62b1e5cac50f41214769e220', 'contact': 'Pauline Socha', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.21580791473388672, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '63087ff429786955249b81c9', 'links': {'targetURL': '/expose/63087ff429786955249b81c9'}, 'priceKeyFacts': [{'value': '959 €', 'label': None}], 'mainKeyFacts': [{'value': '3', 'label': 'Zimmer'}, {'value': '59,21 m²', 'label': 'Fläche'}, {'value': '1', 'label': 'Etage'}]}","{'full_address': 'Pogrelzstraße 83, 1220 Wien', 'description': 'Moderner Erstbezug in bester Lage in der schönen Donaustadt', 'devproject_link': 'http://www.immobilienscout24.at/expose/62b1e5cac50f41214769e220', 'contact': 'Pauline Socha', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.21580791473388672, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '630736328a9d4ae1b2b3e9d9', 'links': {'targetURL': '/expose/630736328a9d4ae1b2b3e9d9'}, 'priceKeyFacts': [{'value': '958,99 €', 'label': None}], 'mainKeyFacts': [{'value': '3', 'label': 'Zimmer'}, {'value': '59,11 m²', 'label': 'Fläche'}, {'value': '2', 'label': 'Etage'}]}","{'full_address': 'Pogrelzstraße 83, 1220 Wien', 'description': 'Moderner Erstbezug in bester Lage in der schönen Donaustadt', 'devproject_link': 'http://www.immobilienscout24.at/expose/62b1e5cac50f41214769e220', 'contact': 'Pauline Socha', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.21580791473388672, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '631076fed41621d7cec95630', 'links': {'targetURL': '/expose/631076fed41621d7cec95630'}, 'priceKeyFacts': [{'value': '959 €', 'label': None}], 'mainKeyFacts': [{'value': '3', 'label': 'Zimmer'}, {'value': '59,12 m²', 'label': 'Fläche'}, {'value': '2', 'label': 'Etage'}]}","{'full_address': 'Pogrelzstraße 83, 1220 Wien', 'description': 'Moderner Erstbezug in bester Lage in der schönen Donaustadt', 'devproject_link': 'http://www.immobilienscout24.at/expose/62b1e5cac50f41214769e220', 'contact': 'Pauline Socha', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.21580791473388672, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '6311d3ecbe271566250b0129', 'links': {'targetURL': '/expose/6311d3ecbe271566250b0129'}, 'priceKeyFacts': [{'value': '998,86 €', 'label': None}], 'mainKeyFacts': [{'value': '3', 'label': 'Zimmer'}, {'value': '59,25 m²', 'label': 'Fläche'}, {'value': '1', 'label': 'Etage'}]}","{'full_address': 'Pogrelzstraße 83, 1220 Wien', 'description': 'Moderner Erstbezug in bester Lage in der schönen Donaustadt', 'devproject_link': 'http://www.immobilienscout24.at/expose/62b1e5cac50f41214769e220', 'contact': 'Pauline Socha', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.21580791473388672, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '63087c8529786955249b62e3', 'links': {'targetURL': '/expose/63087c8529786955249b62e3'}, 'priceKeyFacts': [{'value': '959 €', 'label': None}], 'mainKeyFacts': [{'value': '3', 'label': 'Zimmer'}, {'value': '59,12 m²', 'label': 'Fläche'}, {'value': '2', 'label': 'Etage'}]}","{'full_address': 'Pogrelzstraße 83, 1220 Wien', 'description': 'Moderner Erstbezug in bester Lage in der schönen Donaustadt', 'devproject_link': 'http://www.immobilienscout24.at/expose/62b1e5cac50f41214769e220', 'contact': 'Pauline Socha', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.21580791473388672, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '630c763c2c839701218bddaf', 'links': {'targetURL': '/expose/630c763c2c839701218bddaf'}, 'priceKeyFacts': [{'value': '959 €', 'label': None}], 'mainKeyFacts': [{'value': '3', 'label': 'Zimmer'}, {'value': '59,12 m²', 'label': 'Fläche'}, {'value': '1', 'label': 'Etage'}]}","{'full_address': 'Pogrelzstraße 83, 1220 Wien', 'description': 'Moderner Erstbezug in bester Lage in der schönen Donaustadt', 'devproject_link': 'http://www.immobilienscout24.at/expose/62b1e5cac50f41214769e220', 'contact': 'Pauline Socha', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.21580791473388672, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '630c722eb51aed5387eac2e5', 'links': {'targetURL': '/expose/630c722eb51aed5387eac2e5'}, 'priceKeyFacts': [{'value': '935,99 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '59,67 m²', 'label': 'Fläche'}, {'value': '2', 'label': 'Etage'}]}","{'full_address': 'Pogrelzstraße 83, 1220 Wien', 'description': 'Moderner Erstbezug in bester Lage in der schönen Donaustadt', 'devproject_link': 'http://www.immobilienscout24.at/expose/62b1e5cac50f41214769e220', 'contact': 'Pauline Socha', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.21580791473388672, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Video Live-Besichtigung', 'value': 'REMOTE_VIEWING_AVAILABLE'}], 'exposeId': '62bacfbd71ed794fcb93318b', 'links': {'targetURL': '/expose/62bacfbd71ed794fcb93318b'}, 'priceKeyFacts': [{'value': '790 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '44,38 m²', 'label': 'Fläche'}, {'value': '2', 'label': 'Etage'}]}","{'full_address': 'Lavaterstraße 2-4, 1220 Wien', 'description': 'LAVATER 2 - Provisionsfreier Erstbezug im 22. Bezirk', 'devproject_link': 'http://www.immobilienscout24.at/expose/61309f9dd4d5a70021555039', 'contact': 'Daniel Madile', 'company': 'J+P Immobilienmakler GmbH', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.27114009857177734, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Video Live-Besichtigung', 'value': 'REMOTE_VIEWING_AVAILABLE'}], 'exposeId': '62bacfbd71ed794fcb933185', 'links': {'targetURL': '/expose/62bacfbd71ed794fcb933185'}, 'priceKeyFacts': [{'value': '790 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '43,6 m²', 'label': 'Fläche'}, {'value': '2', 'label': 'Etage'}]}","{'full_address': 'Lavaterstraße 2-4, 1220 Wien', 'description': 'LAVATER 2 - Provisionsfreier Erstbezug im 22. Bezirk', 'devproject_link': 'http://www.immobilienscout24.at/expose/61309f9dd4d5a70021555039', 'contact': 'Daniel Madile', 'company': 'J+P Immobilienmakler GmbH', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.27114009857177734, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '62fe3170610373b9552d6eea', 'links': {'targetURL': '/expose/62fe3170610373b9552d6eea'}, 'priceKeyFacts': [{'value': '789,81 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '44,82 m²', 'label': 'Fläche'}, {'value': '6', 'label': 'Etage'}]}","{'full_address': 'Bertha-von-Suttner-Gasse 10a-12a, 1220 Wien', 'description': 'ALLES NEU – Ihr Wohntraum in frischer Umgebung – PROVISIONSFREI + 2 Monatsmieten geschenkt!', 'devproject_link': 'http://www.immobilienscout24.at/expose/62fb90bfc978661a4a89acd5', 'contact': 'Julian Kukacka', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.29163384437561035, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '62fe3171610373b9552d6efd', 'links': {'targetURL': '/expose/62fe3171610373b9552d6efd'}, 'priceKeyFacts': [{'value': '779,57 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '44,82 m²', 'label': 'Fläche'}, {'value': '5', 'label': 'Etage'}]}","{'full_address': 'Bertha-von-Suttner-Gasse 10a-12a, 1220 Wien', 'description': 'ALLES NEU – Ihr Wohntraum in frischer Umgebung – PROVISIONSFREI + 2 Monatsmieten geschenkt!', 'devproject_link': 'http://www.immobilienscout24.at/expose/62fb90bfc978661a4a89acd5', 'contact': 'Julian Kukacka', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.29163384437561035, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '630357ea3496e84e2aaf9660', 'links': {'targetURL': '/expose/630357ea3496e84e2aaf9660'}, 'priceKeyFacts': [{'value': '789,81 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '44,82 m²', 'label': 'Fläche'}, {'value': '7', 'label': 'Etage'}]}","{'full_address': 'Bertha-von-Suttner-Gasse 10a-12a, 1220 Wien', 'description': 'ALLES NEU – Ihr Wohntraum in frischer Umgebung – PROVISIONSFREI + 2 Monatsmieten geschenkt!', 'devproject_link': 'http://www.immobilienscout24.at/expose/62fb90bfc978661a4a89acd5', 'contact': 'Julian Kukacka', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.29163384437561035, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '630357ea2d67f84cd0b77137', 'links': {'targetURL': '/expose/630357ea2d67f84cd0b77137'}, 'priceKeyFacts': [{'value': '789,81 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '44,82 m²', 'label': 'Fläche'}, {'value': '7', 'label': 'Etage'}]}","{'full_address': 'Bertha-von-Suttner-Gasse 10a-12a, 1220 Wien', 'description': 'ALLES NEU – Ihr Wohntraum in frischer Umgebung – PROVISIONSFREI + 2 Monatsmieten geschenkt!', 'devproject_link': 'http://www.immobilienscout24.at/expose/62fb90bfc978661a4a89acd5', 'contact': 'Julian Kukacka', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.29163384437561035, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '62fe3172249019a4c6cd549a', 'links': {'targetURL': '/expose/62fe3172249019a4c6cd549a'}, 'priceKeyFacts': [{'value': '779,57 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '44,82 m²', 'label': 'Fläche'}, {'value': '4', 'label': 'Etage'}]}","{'full_address': 'Bertha-von-Suttner-Gasse 10a-12a, 1220 Wien', 'description': 'ALLES NEU – Ihr Wohntraum in frischer Umgebung – PROVISIONSFREI + 2 Monatsmieten geschenkt!', 'devproject_link': 'http://www.immobilienscout24.at/expose/62fb90bfc978661a4a89acd5', 'contact': 'Julian Kukacka', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.29163384437561035, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '62fe3171249019a4c6cd5488', 'links': {'targetURL': '/expose/62fe3171249019a4c6cd5488'}, 'priceKeyFacts': [{'value': '779,57 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '44,82 m²', 'label': 'Fläche'}, {'value': '5', 'label': 'Etage'}]}","{'full_address': 'Bertha-von-Suttner-Gasse 10a-12a, 1220 Wien', 'description': 'ALLES NEU – Ihr Wohntraum in frischer Umgebung – PROVISIONSFREI + 2 Monatsmieten geschenkt!', 'devproject_link': 'http://www.immobilienscout24.at/expose/62fb90bfc978661a4a89acd5', 'contact': 'Julian Kukacka', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.29163384437561035, 'depth': 0}"
"{'badges': [{'label': 'Balkon', 'value': 'BALCONY'}, {'label': 'Terrasse', 'value': 'TERRACE'}, {'label': 'Parkplatz', 'value': 'PARKING_BASEMENT_GARAGE'}], 'exposeId': '62fe3172610373b9552d6f08', 'links': {'targetURL': '/expose/62fe3172610373b9552d6f08'}, 'priceKeyFacts': [{'value': '779,57 €', 'label': None}], 'mainKeyFacts': [{'value': '2', 'label': 'Zimmer'}, {'value': '44,82 m²', 'label': 'Fläche'}, {'value': '4', 'label': 'Etage'}]}","{'full_address': 'Bertha-von-Suttner-Gasse 10a-12a, 1220 Wien', 'description': 'ALLES NEU – Ihr Wohntraum in frischer Umgebung – PROVISIONSFREI + 2 Monatsmieten geschenkt!', 'devproject_link': 'http://www.immobilienscout24.at/expose/62fb90bfc978661a4a89acd5', 'contact': 'Julian Kukacka', 'company': 'teamneunzehn-Gruppe', 'download_timeout': 180.0, 'download_slot': 'www.immobilienscout24.at', 'download_latency': 0.29163384437561035, 'depth': 0}"
